ImagePath,DatasetSource,Reason
data/raw/pad_ufes_20/images/imgs_part_1/PAT_97_151_503.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_876_1664_579.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_690_1309_217.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_122_185_957.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1881_3717_785.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_824_1561_796.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_859_1638_598.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_535_1011_567.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_793_1512_382.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_153_233_45.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_338_709_306.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_950_1804_64.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_246_377_159.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_796_1509_459.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1608_2720_196.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_819_1541_727.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_16_24_691.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_834_1572_973.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_72_110_647.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1388_3513_146.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_75_114_73.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_50_76_296.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_600_1141_988.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_624_1180_803.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_691_1311_2.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1770_3344_274.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_198_853_778.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_966_1826_587.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_800_1514_512.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_601_1147_943.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_994_1866_913.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_277_426_825.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_403_804_994.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_465_901_106.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_841_1603_667.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_1022_115_132.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_1020_111_593.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1709_3159_144.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1735_3242_27.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_926_1758_714.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_154_235_162.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_831_1570_637.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1249_862_658.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_183_283_602.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2144_4738_120.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_251_382_164.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_862_1643_386.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_56_86_802.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2103_4581_72.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_625_1184_994.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_522_985_991.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_43_1017_483.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1349_1229_828.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_609_1159_932.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_225_345_903.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_71_108_617.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1273_952_89.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_212_327_532.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_935_1786_482.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_258_397_198.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_168_260_654.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_596_1146_294.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_314_672_909.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_809_1527_202.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_224_343_782.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_959_1813_1000.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1944_3921_281.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_1065_276_231.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_448_875_81.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_773_1459_554.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1735_3241_207.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2053_4360_281.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_90_139_57.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_827_1598_85.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1780_3380_542.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1529_1798_206.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_954_1808_415.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_337_706_598.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1892_3760_713.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1326_1156_163.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_771_1488_922.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_379_1531_17.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2065_4412_407.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_392_792_712.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_768_1449_842.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1764_3336_981.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_633_1199_218.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2119_4625_733.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_473_911_610.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_159_246_630.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_571_1096_10.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_510_959_985.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_409_2614_805.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_768_1450_402.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1216_759_542.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_123_186_718.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1133_510_956.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_59_93_342.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_330_1440_532.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1934_3890_306.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1203_724_762.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2098_4559_436.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1275_955_131.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_798_1529_282.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_796_1509_400.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_535_1010_303.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_192_296_824.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_142_210_904.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_953_1806_845.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_340_714_314.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_845_1604_313.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_996_6_367.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2122_4642_204.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_277_427_658.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_38_1003_226.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_903_1720_647.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2039_4290_273.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1727_3233_399.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_272_419_906.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_29_40_561.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1955_3946_319.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_490_933_17.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_789_1483_793.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1767_3340_959.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1951_3934_98.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_711_4067_260.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_914_1740_932.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_457_890_255.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_494_939_518.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_325_689_528.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_344_718_206.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_432_851_386.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_27_38_240.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_147_219_544.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2150_4766_754.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2049_4348_485.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_753_1833_710.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_717_1347_899.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_852_1629_265.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2105_4587_204.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_1066_281_698.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1308_1095_117.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_677_1350_67.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1780_3381_999.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_605_1152_536.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_613_1164_827.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_881_1681_462.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_75_113_165.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1772_3346_66.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_786_1480_914.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_269_415_103.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_788_1503_541.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_823_1558_67.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1988_4052_897.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_492_937_126.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_386_1554_455.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_40_56_160.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_313_669_908.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_464_900_548.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_658_1266_149.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1801_3459_857.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_657_1247_455.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_154_235_30.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1377_3512_370.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_270_1387_430.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_343_717_927.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1364_1246_143.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2016_4156_941.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_252_383_31.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_890_1694_29.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_96_150_743.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_756_1496_480.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_745_1406_409.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1350_1230_925.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_309_663_812.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_797_1511_805.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_928_1764_426.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_818_1539_859.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_579_1099_837.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1570_2472_418.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_918_1742_456.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1246_846_899.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_579_1100_988.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_993_1865_559.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_268_413_643.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_207_313_1.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1406_1396_511.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_173_268_1000.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_342_716_316.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1807_3481_801.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_960_1816_662.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_245_376_24.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1755_3310_986.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_834_1574_276.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_163_254_719.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_265_407_421.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_674_1277_9.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1800_3460_206.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_534_1009_924.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_585_1130_552.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_690_1309_154.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2024_4224_141.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2034_4266_880.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_505_951_710.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1761_3329_837.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_564_1079_430.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1893_3761_666.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2129_4680_110.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1739_3261_325.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_1034_160_819.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_406_808_975.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_237_362_52.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_900_1711_622.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_504_953_569.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1729_3235_712.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_593_1127_823.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_673_1276_752.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_487_930_973.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_15_3138_959.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_678_1298_396.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_810_1526_639.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_83_126_820.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_987_1859_859.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_901_1716_497.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_735_1391_261.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_787_1482_328.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_467_904_535.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_684_1303_178.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_822_1550_132.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_629_1192_362.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1305_1082_88.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_650_1241_329.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_625_1184_412.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2099_4562_100.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_126_190_376.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_626_1187_34.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_877_1667_118.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_645_1222_860.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_377_1580_429.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_873_1661_178.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_386_784_470.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_108_161_878.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1940_3902_876.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_545_1029_650.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_704_1324_359.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2020_4176_865.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_380_774_185.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_559_1093_774.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2093_4542_192.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1468_1622_219.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_387_786_213.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1975_3999_453.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_711_1334_480.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_428_845_189.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2116_4614_671.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_211_318_942.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1351_1231_203.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_806_1520_60.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_88_133_64.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2085_4506_726.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_688_1305_242.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2108_4596_837.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_1046_203_511.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_456_888_961.png,PAD-UFES-20,Not RGB
